sim_time,supervisor_event,controller_event,Plant.Temperature,Plant.Temperature_heater,Controller.heater_ctrl,Supervisor.temperature_desired,Supervisor.heating_time
11.0,False,True,21.017841339111328,21.581100463867188,True,35.0,20.0
11.5,False,True,21.019582748413086,21.6080379486084,True,35.0,20.0
12.0,False,True,21.021400451660156,21.634910583496094,True,35.0,20.0
12.5,False,True,21.02329444885254,21.661718368530273,True,35.0,20.0
13.0,False,True,21.0252628326416,21.688465118408203,True,35.0,20.0
13.5,False,True,21.02730941772461,21.715147018432617,True,35.0,20.0
14.0,False,True,21.029428482055664,21.74176788330078,True,35.0,20.0
14.5,False,True,21.0316219329834,21.768325805664062,True,35.0,20.0
15.0,False,True,21.033889770507812,21.794822692871094,True,35.0,20.0
15.5,False,True,21.036231994628906,21.821256637573242,True,35.0,20.0
16.0,False,True,21.038644790649414,21.84762954711914,True,35.0,20.0
16.5,False,True,21.0411319732666,21.873943328857422,True,35.0,20.0
17.0,False,True,21.043689727783203,21.90019416809082,True,35.0,20.0
17.5,False,True,21.04631805419922,21.926387786865234,True,35.0,20.0
18.0,False,True,21.04901885986328,21.952518463134766,True,35.0,20.0
18.5,False,True,21.051788330078125,21.978591918945312,True,35.0,20.0
19.0,False,True,21.054630279541016,22.004606246948242,True,35.0,20.0
19.5,False,True,21.057538986206055,22.030559539794922,True,35.0,20.0
20.0,False,True,21.060518264770508,22.05645751953125,True,35.0,20.0
20.5,False,True,21.06356430053711,22.082294464111328,True,35.0,20.0
21.0,False,True,21.066679000854492,22.108074188232422,True,35.0,20.0
21.5,False,True,21.069860458374023,22.13379669189453,True,35.0,20.0
22.0,False,True,21.073110580444336,22.15946388244629,True,35.0,20.0
22.5,False,True,21.076425552368164,22.18507194519043,True,35.0,20.0
23.0,False,True,21.07980728149414,22.210622787475586,True,35.0,20.0
23.5,False,True,21.083255767822266,22.23611831665039,True,35.0,20.0
24.0,False,True,21.086767196655273,22.261558532714844,True,35.0,20.0
24.5,False,True,21.09034538269043,22.286943435668945,True,35.0,20.0
25.0,False,True,21.09398651123047,22.312271118164062,True,35.0,20.0
25.5,False,True,21.097692489624023,22.33754539489746,True,35.0,20.0
26.0,False,True,21.10146141052246,22.362764358520508,True,35.0,20.0
26.5,False,True,21.10529327392578,22.387928009033203,True,35.0,20.0
27.0,False,True,21.109188079833984,22.41303825378418,True,35.0,20.0
27.5,False,True,21.113143920898438,22.438095092773438,True,35.0,20.0
28.0,False,True,21.117162704467773,22.463096618652344,True,35.0,20.0
28.5,False,True,21.121240615844727,22.488046646118164,True,35.0,20.0
29.0,False,True,21.125381469726562,22.512943267822266,True,35.0,20.0
29.5,False,True,21.129581451416016,22.53778648376465,True,35.0,20.0
30.0,False,True,21.13384246826172,22.562578201293945,True,35.0,20.0
30.5,False,True,21.13816261291504,22.587318420410156,True,35.0,20.0
31.0,False,True,21.142541885375977,22.61200523376465,True,35.0,20.0
31.5,False,True,21.14698028564453,22.636640548706055,True,35.0,20.0
32.0,False,True,21.15147590637207,22.661226272583008,True,35.0,20.0
32.5,False,True,21.156030654907227,22.685758590698242,True,35.0,20.0
33.0,False,True,21.160642623901367,22.710241317749023,True,35.0,20.0
33.5,False,True,21.165311813354492,22.73467445373535,True,35.0,20.0
34.0,False,True,21.17003631591797,22.759056091308594,True,35.0,20.0
34.5,False,True,21.17481803894043,22.783390045166016,True,35.0,20.0
35.0,False,True,21.179656982421875,22.80767250061035,True,35.0,20.0
35.5,False,True,21.18454933166504,22.831905364990234,True,35.0,20.0
36.0,False,True,21.189498901367188,22.856088638305664,True,35.0,20.0
36.5,False,True,21.194501876831055,22.880224227905273,True,35.0,20.0
37.0,False,True,21.199560165405273,22.904312133789062,True,35.0,20.0
37.5,False,True,21.20467185974121,22.9283504486084,True,35.0,20.0
38.0,False,True,21.209836959838867,22.952341079711914,True,35.0,20.0
38.5,False,True,21.215055465698242,22.97628402709961,True,35.0,20.0
39.0,False,True,21.220327377319336,23.000179290771484,True,35.0,20.0
39.5,False,True,21.225650787353516,23.02402687072754,True,35.0,20.0
40.0,False,True,21.231027603149414,23.047826766967773,True,35.0,20.0
40.5,False,True,21.236454010009766,23.07158088684082,True,35.0,20.0
41.0,False,True,21.241933822631836,23.09528923034668,True,35.0,20.0
41.5,False,True,21.247465133666992,23.11894989013672,True,35.0,20.0
42.0,False,True,21.2530460357666,23.14256477355957,True,35.0,20.0
42.5,False,True,21.258676528930664,23.166135787963867,True,35.0,20.0
43.0,False,True,21.264358520507812,23.189659118652344,True,35.0,20.0
43.5,False,True,21.270090103149414,23.213136672973633,True,35.0,20.0
44.0,False,True,21.275869369506836,23.236570358276367,True,35.0,20.0
44.5,False,True,21.28169822692871,23.259960174560547,True,35.0,20.0
45.0,False,True,21.28757667541504,23.28330421447754,True,35.0,20.0
45.5,False,True,21.293502807617188,23.306604385375977,True,35.0,20.0
46.0,False,True,21.299476623535156,23.329858779907227,True,35.0,20.0
46.5,False,True,21.305498123168945,23.353071212768555,True,35.0,20.0
47.0,False,True,21.311567306518555,23.376239776611328,True,35.0,20.0
47.5,False,True,21.31768226623535,23.399364471435547,True,35.0,20.0
48.0,False,True,21.32384490966797,23.42244529724121,True,35.0,20.0
48.5,False,True,21.330053329467773,23.445484161376953,True,35.0,20.0
49.0,False,True,21.336307525634766,23.468481063842773,True,35.0,20.0
49.5,True,True,21.342607498168945,23.49143409729004,True,35.0,20.02338981628418
50.0,False,True,21.348953247070312,23.514345169067383,True,35.0,20.02338981628418
50.5,False,True,21.355342864990234,23.537214279174805,True,35.0,20.02338981628418
51.0,False,True,21.361778259277344,23.560041427612305,True,35.0,20.02338981628418
51.5,False,True,21.368255615234375,23.582826614379883,True,35.0,20.02338981628418
52.0,False,True,21.374778747558594,23.605571746826172,True,35.0,20.02338981628418
52.5,False,True,21.381345748901367,23.62827491760254,True,35.0,20.02338981628418
53.0,False,True,21.387954711914062,23.650936126708984,True,35.0,20.02338981628418
53.5,False,True,21.394609451293945,23.67355728149414,True,35.0,20.02338981628418
54.0,False,True,21.401304244995117,23.696138381958008,True,35.0,20.02338981628418
54.5,False,True,21.408042907714844,23.718679428100586,True,35.0,20.02338981628418
55.0,False,True,21.41482162475586,23.741178512573242,True,35.0,20.02338981628418
55.5,False,True,21.42164421081543,23.763639450073242,True,35.0,20.02338981628418
56.0,False,True,21.428508758544922,23.786060333251953,True,35.0,20.02338981628418
56.5,False,True,21.435413360595703,23.808441162109375,True,35.0,20.02338981628418
57.0,False,True,21.442358016967773,23.83078384399414,True,35.0,20.02338981628418
57.5,False,True,21.449344635009766,23.853086471557617,True,35.0,20.02338981628418
58.0,False,True,21.456371307373047,23.875350952148438,True,35.0,20.02338981628418
58.5,False,True,21.463438034057617,23.89757537841797,True,35.0,20.02338981628418
59.0,False,True,21.470544815063477,23.919761657714844,True,35.0,20.02338981628418
59.5,False,True,21.477689743041992,23.941911697387695,True,35.0,20.02338981628418
60.0,False,True,21.484874725341797,23.964021682739258,True,35.0,20.02338981628418
60.5,False,True,21.49209976196289,23.986093521118164,True,35.0,20.02338981628418
61.0,False,True,21.499361038208008,24.008129119873047,True,35.0,20.02338981628418
61.5,False,True,21.506662368774414,24.030126571655273,True,35.0,20.02338981628418
62.0,False,True,21.514001846313477,24.052085876464844,True,35.0,20.02338981628418
62.5,False,True,21.521377563476562,24.07400894165039,True,35.0,20.02338981628418
63.0,False,True,21.528791427612305,24.095895767211914,True,35.0,20.02338981628418
63.5,False,True,21.536243438720703,24.11774444580078,True,35.0,20.02338981628418
64.0,False,True,21.543731689453125,24.139556884765625,True,35.0,20.02338981628418
64.5,False,True,21.55125617980957,24.161333084106445,True,35.0,20.02338981628418
65.0,False,True,21.558818817138672,24.183073043823242,True,35.0,20.02338981628418
65.5,False,True,21.566415786743164,24.204776763916016,True,35.0,20.02338981628418
66.0,False,True,21.57404899597168,24.2264461517334,True,35.0,20.02338981628418
66.5,False,True,21.58171844482422,24.248077392578125,True,35.0,20.02338981628418
67.0,False,True,21.58942222595215,24.269676208496094,True,35.0,20.02338981628418
67.5,False,True,21.5971622467041,24.291236877441406,True,35.0,20.02338981628418
68.0,False,True,21.604936599731445,24.31276512145996,True,35.0,20.02338981628418
68.5,False,True,21.612747192382812,24.334257125854492,True,35.0,20.02338981628418
69.0,False,True,21.620590209960938,24.355712890625,True,35.0,20.02338981628418
69.5,False,True,21.628467559814453,24.37713623046875,True,35.0,20.02338981628418
70.0,False,True,21.63637924194336,24.39852523803711,True,35.0,20.02338981628418
70.5,False,True,21.644323348999023,24.419878005981445,True,35.0,20.02338981628418
71.0,False,True,21.652301788330078,24.441198348999023,True,35.0,20.02338981628418
71.5,False,True,21.66031265258789,24.46248435974121,True,35.0,20.02338981628418
72.0,False,True,21.66835594177246,24.48373794555664,True,35.0,20.02338981628418
72.5,False,True,21.676433563232422,24.504955291748047,True,35.0,20.02338981628418
73.0,False,True,21.68454360961914,24.526142120361328,True,35.0,20.02338981628418
73.5,False,True,21.692684173583984,24.54729461669922,True,35.0,20.02338981628418
74.0,False,True,21.700857162475586,24.56841278076172,True,35.0,20.02338981628418
74.5,False,True,21.709062576293945,24.589500427246094,True,35.0,20.02338981628418
75.0,False,True,21.71729850769043,24.610553741455078,True,35.0,20.02338981628418
75.5,False,True,21.72556495666504,24.631574630737305,True,35.0,20.02338981628418
76.0,False,True,21.733863830566406,24.652563095092773,True,35.0,20.02338981628418
76.5,False,True,21.7421932220459,24.673519134521484,True,35.0,20.02338981628418
77.0,False,True,21.750551223754883,24.69444465637207,True,35.0,20.02338981628418
77.5,False,True,21.758941650390625,24.7153377532959,True,35.0,20.02338981628418
78.0,False,True,21.76736068725586,24.73619842529297,True,35.0,20.02338981628418
78.5,False,True,21.77581024169922,24.75702667236328,True,35.0,20.02338981628418
79.0,False,True,21.784290313720703,24.77782440185547,True,35.0,20.02338981628418
79.5,False,True,21.79279899597168,24.79859161376953,True,35.0,20.02338981628418
80.0,False,True,21.80133628845215,24.81932830810547,True,35.0,20.02338981628418
80.5,False,True,21.80990219116211,24.84003257751465,True,35.0,20.02338981628418
81.0,False,True,21.818496704101562,24.860706329345703,True,35.0,20.02338981628418
81.5,False,True,21.82712173461914,24.881349563598633,True,35.0,20.02338981628418
82.0,False,True,21.835773468017578,24.901960372924805,True,35.0,20.02338981628418
82.5,False,True,21.844453811645508,24.922542572021484,True,35.0,20.02338981628418
83.0,False,True,21.853160858154297,24.943096160888672,True,35.0,20.02338981628418
83.5,False,True,21.861896514892578,24.9636173248291,True,35.0,20.02338981628418
84.0,False,True,21.87065887451172,24.98410987854004,True,35.0,20.02338981628418
84.5,False,True,21.87944984436035,25.00457191467285,True,35.0,20.02338981628418
85.0,False,True,21.88826560974121,25.02500343322754,True,35.0,20.02338981628418
85.5,False,True,21.897109985351562,25.045406341552734,True,35.0,20.02338981628418
86.0,False,True,21.905981063842773,25.065780639648438,True,35.0,20.02338981628418
86.5,False,True,21.91487693786621,25.086124420166016,True,35.0,20.02338981628418
87.0,False,True,21.923799514770508,25.1064395904541,True,35.0,20.02338981628418
87.5,False,True,21.932748794555664,25.126726150512695,True,35.0,20.02338981628418
88.0,False,True,21.94172477722168,25.146984100341797,True,35.0,20.02338981628418
88.5,False,True,21.95072364807129,25.167213439941406,True,35.0,20.02338981628418
89.0,False,True,21.959749221801758,25.187414169311523,True,35.0,20.02338981628418
89.5,False,True,21.968801498413086,25.20758628845215,True,35.0,20.02338981628418
90.0,False,True,21.977876663208008,25.22772979736328,True,35.0,20.02338981628418
90.5,False,True,21.986976623535156,25.247846603393555,True,35.0,20.02338981628418
91.0,False,True,21.996103286743164,25.267934799194336,True,35.0,20.02338981628418
91.5,False,True,22.005252838134766,25.287994384765625,True,35.0,20.02338981628418
92.0,False,True,22.01442527770996,25.308027267456055,True,35.0,20.02338981628418
92.5,False,True,22.023624420166016,25.328031539916992,True,35.0,20.02338981628418
93.0,False,True,22.032846450805664,25.34800910949707,True,35.0,20.02338981628418
93.5,False,True,22.042091369628906,25.36795997619629,True,35.0,20.02338981628418
94.0,False,True,22.051361083984375,25.387882232666016,True,35.0,20.02338981628418
94.5,False,True,22.060651779174805,25.407777786254883,True,35.0,20.02338981628418
95.0,False,True,22.06996726989746,25.42764663696289,True,35.0,20.02338981628418
95.5,False,True,22.07930564880371,25.44748878479004,True,35.0,20.02338981628418
96.0,False,True,22.088666915893555,25.467304229736328,True,35.0,20.02338981628418
96.5,False,True,22.098051071166992,25.487092971801758,True,35.0,20.02338981628418
97.0,False,True,22.10745620727539,25.506855010986328,True,35.0,20.02338981628418
97.5,False,True,22.116886138916016,25.526592254638672,True,35.0,20.02338981628418
98.0,False,True,22.12633514404297,25.546302795410156,True,35.0,20.02338981628418
98.5,False,True,22.135807037353516,25.56598663330078,True,35.0,20.02338981628418
99.0,False,True,22.145301818847656,25.585643768310547,True,35.0,20.02338981628418
99.5,True,True,22.154817581176758,25.605276107788086,True,35.0,20.054561614990234
100.0,False,True,22.16435432434082,25.6248836517334,True,35.0,20.054561614990234
100.5,False,True,22.173912048339844,25.64446449279785,True,35.0,20.054561614990234
101.0,False,True,22.183490753173828,25.664018630981445,True,35.0,20.054561614990234
101.5,False,True,22.193090438842773,25.683549880981445,True,35.0,20.054561614990234
102.0,False,True,22.20271110534668,25.703054428100586,True,35.0,20.054561614990234
102.5,False,True,22.212352752685547,25.7225341796875,True,35.0,20.054561614990234
103.0,False,True,22.222013473510742,25.741989135742188,True,35.0,20.054561614990234
103.5,False,True,22.2316951751709,25.76141929626465,True,35.0,20.054561614990234
104.0,False,True,22.241395950317383,25.780824661254883,True,35.0,20.054561614990234
104.5,False,True,22.251117706298828,25.80020523071289,True,35.0,20.054561614990234
105.0,False,True,22.2608585357666,25.819562911987305,True,35.0,20.054561614990234
105.5,False,True,22.270620346069336,25.83889389038086,True,35.0,20.054561614990234
106.0,False,True,22.280399322509766,25.85820198059082,True,35.0,20.054561614990234
106.5,False,True,22.290199279785156,25.877485275268555,True,35.0,20.054561614990234
107.0,False,True,22.300016403198242,25.896743774414062,True,35.0,20.054561614990234
107.5,False,True,22.30985450744629,25.915979385375977,True,35.0,20.054561614990234
108.0,False,True,22.31970977783203,25.935190200805664,True,35.0,20.054561614990234
108.5,False,True,22.329586029052734,25.954378128051758,True,35.0,20.054561614990234
109.0,False,True,22.3394775390625,25.973541259765625,True,35.0,20.054561614990234
109.5,False,True,22.349390029907227,25.99268341064453,True,35.0,20.054561614990234
110.0,False,True,22.35931968688965,26.011798858642578,True,35.0,20.054561614990234
110.5,False,True,22.369266510009766,26.030893325805664,True,35.0,20.054561614990234
111.0,False,True,22.37923240661621,26.049962997436523,True,35.0,20.054561614990234
111.5,False,True,22.38921546936035,26.069011688232422,True,35.0,20.054561614990234
112.0,False,True,22.399215698242188,26.088035583496094,True,35.0,20.054561614990234
112.5,False,True,22.40923309326172,26.107036590576172,True,35.0,20.054561614990234
113.0,False,True,22.419269561767578,26.126014709472656,True,35.0,20.054561614990234
113.5,False,True,22.4293212890625,26.14497184753418,True,35.0,20.054561614990234
114.0,False,True,22.43939208984375,26.163904190063477,True,35.0,20.054561614990234
114.5,False,True,22.449478149414062,26.182815551757812,True,35.0,20.054561614990234
115.0,False,True,22.45958137512207,26.201704025268555,True,35.0,20.054561614990234
115.5,False,True,22.46969985961914,26.220569610595703,True,35.0,20.054561614990234
116.0,False,True,22.479835510253906,26.23941421508789,True,35.0,20.054561614990234
116.5,False,True,22.489988327026367,26.258235931396484,True,35.0,20.054561614990234
117.0,False,True,22.50015640258789,26.277034759521484,True,35.0,20.054561614990234
117.5,False,True,22.51034164428711,26.295812606811523,True,35.0,20.054561614990234
118.0,False,True,22.52054214477539,26.3145694732666,True,35.0,20.054561614990234
118.5,False,True,22.530757904052734,26.333303451538086,True,35.0,20.054561614990234
119.0,False,True,22.54098892211914,26.35201644897461,True,35.0,20.054561614990234
119.5,False,True,22.551237106323242,26.370708465576172,True,35.0,20.054561614990234
120.0,False,True,22.561498641967773,26.38937759399414,True,35.0,20.054561614990234
120.5,False,True,22.571775436401367,26.40802574157715,True,35.0,20.054561614990234
121.0,False,True,22.582069396972656,26.426652908325195,True,35.0,20.054561614990234
121.5,False,True,22.592376708984375,26.44525909423828,True,35.0,20.054561614990234
122.0,False,True,22.602699279785156,26.463844299316406,True,35.0,20.054561614990234
122.5,False,True,22.613037109375,26.48240852355957,True,35.0,20.054561614990234
123.0,False,True,22.623388290405273,26.500951766967773,True,35.0,20.054561614990234
123.5,False,True,22.63375473022461,26.519474029541016,True,35.0,20.054561614990234
124.0,False,True,22.644134521484375,26.537975311279297,True,35.0,20.054561614990234
124.5,False,True,22.654529571533203,26.556455612182617,True,35.0,20.054561614990234
125.0,False,True,22.66493797302246,26.57491683959961,True,35.0,20.054561614990234
125.5,False,True,22.67536163330078,26.593355178833008,True,35.0,20.054561614990234
126.0,False,True,22.6857967376709,26.61177635192871,True,35.0,20.054561614990234
126.5,False,True,22.696247100830078,26.63017463684082,True,35.0,20.054561614990234
127.0,False,True,22.706710815429688,26.6485538482666,True,35.0,20.054561614990234
127.5,False,True,22.717187881469727,26.666913986206055,True,35.0,20.054561614990234
128.0,False,True,22.727678298950195,26.685253143310547,True,35.0,20.054561614990234
128.5,False,True,22.738182067871094,26.703571319580078,True,35.0,20.054561614990234
129.0,False,True,22.748699188232422,26.72187042236328,True,35.0,20.054561614990234
129.5,False,True,22.75922966003418,26.740150451660156,True,35.0,20.054561614990234
130.0,False,True,22.769771575927734,26.75840950012207,True,35.0,20.054561614990234
130.5,False,True,22.78032684326172,26.77665138244629,True,35.0,20.054561614990234
131.0,False,True,22.790895462036133,26.794870376586914,True,35.0,20.054561614990234
131.5,False,True,22.801475524902344,26.813072204589844,True,35.0,20.054561614990234
132.0,False,True,22.812068939208984,26.831254959106445,True,35.0,20.054561614990234
132.5,False,True,22.822673797607422,26.849416732788086,True,35.0,20.054561614990234
133.0,False,True,22.83329200744629,26.86756134033203,True,35.0,20.054561614990234
133.5,False,True,22.843921661376953,26.885684967041016,True,35.0,20.054561614990234
134.0,False,True,22.854562759399414,26.903791427612305,True,35.0,20.054561614990234
134.5,False,True,22.865217208862305,26.921876907348633,True,35.0,20.054561614990234
135.0,False,True,22.87588119506836,26.939945220947266,True,35.0,20.054561614990234
135.5,False,True,22.886558532714844,26.957992553710938,True,35.0,20.054561614990234
136.0,False,True,22.897247314453125,26.976022720336914,True,35.0,20.054561614990234
136.5,False,True,22.90794563293457,26.994035720825195,True,35.0,20.054561614990234
137.0,False,True,22.918657302856445,27.012027740478516,True,35.0,20.054561614990234
137.5,False,True,22.929380416870117,27.03000259399414,True,35.0,20.054561614990234
138.0,False,True,22.940113067626953,27.047958374023438,True,35.0,20.054561614990234
138.5,False,True,22.950857162475586,27.065895080566406,True,35.0,20.054561614990234
139.0,False,True,22.961612701416016,27.08381462097168,True,35.0,20.054561614990234
139.5,False,True,22.97237777709961,27.101716995239258,True,35.0,20.054561614990234
140.0,False,True,22.983154296875,27.119598388671875,True,35.0,20.054561614990234
140.5,False,True,22.993942260742188,27.13746452331543,True,35.0,20.054561614990234
141.0,False,True,23.00473976135254,27.155311584472656,True,35.0,20.054561614990234
141.5,False,True,23.015548706054688,27.173141479492188,True,35.0,20.054561614990234
142.0,False,True,23.0263671875,27.19095230102539,True,35.0,20.054561614990234
142.5,False,True,23.037195205688477,27.2087459564209,True,35.0,20.054561614990234
143.0,False,True,23.04803466796875,27.226520538330078,True,35.0,20.054561614990234
143.5,False,True,23.058881759643555,27.244279861450195,True,35.0,20.054561614990234
144.0,False,True,23.06974220275879,27.262020111083984,True,35.0,20.054561614990234
144.5,False,True,23.080610275268555,27.279743194580078,True,35.0,20.054561614990234
145.0,False,True,23.091487884521484,27.297449111938477,True,35.0,20.054561614990234
145.5,False,True,23.102375030517578,27.31513786315918,True,35.0,20.054561614990234
146.0,False,True,23.113271713256836,27.332809448242188,True,35.0,20.054561614990234
146.5,False,True,23.12417984008789,27.3504638671875,True,35.0,20.054561614990234
147.0,False,True,23.135095596313477,27.368101119995117,True,35.0,20.054561614990234
147.5,False,True,23.146020889282227,27.385719299316406,True,35.0,20.054561614990234
148.0,False,True,23.156953811645508,27.403322219848633,True,35.0,20.054561614990234
148.5,False,True,23.167898178100586,27.420909881591797,True,35.0,20.054561614990234
149.0,False,True,23.178850173950195,27.438478469848633,True,35.0,20.054561614990234
149.5,True,True,23.18981170654297,27.456029891967773,True,35.0,20.07757568359375
150.0,False,True,23.200780868530273,27.47356605529785,True,35.0,20.07757568359375
150.5,False,True,23.211759567260742,27.491085052490234,True,35.0,20.07757568359375
151.0,False,True,23.222747802734375,27.508586883544922,True,35.0,20.07757568359375
151.5,False,True,23.23374366760254,27.526073455810547,True,35.0,20.07757568359375
152.0,False,True,23.244747161865234,27.543542861938477,True,35.0,20.07757568359375
152.5,False,True,23.255760192871094,27.56099510192871,True,35.0,20.07757568359375
153.0,False,True,23.266780853271484,27.578432083129883,True,35.0,20.07757568359375
153.5,False,True,23.277809143066406,27.59585189819336,True,35.0,20.07757568359375
154.0,False,True,23.288846969604492,27.613256454467773,True,35.0,20.07757568359375
154.5,False,True,23.29989242553711,27.630643844604492,True,35.0,20.07757568359375
155.0,False,True,23.310945510864258,27.64801597595215,True,35.0,20.07757568359375
155.5,False,True,23.322006225585938,27.66537094116211,True,35.0,20.07757568359375
156.0,False,True,23.33307456970215,27.682710647583008,True,35.0,20.07757568359375
156.5,False,True,23.34415054321289,27.700035095214844,True,35.0,20.07757568359375
157.0,False,True,23.355234146118164,27.717342376708984,True,35.0,20.07757568359375
157.5,False,True,23.36632537841797,27.734634399414062,True,35.0,20.07757568359375
158.0,False,True,23.377424240112305,27.751911163330078,True,35.0,20.07757568359375
158.5,False,True,23.388530731201172,27.7691707611084,True,35.0,20.07757568359375
159.0,False,True,23.399642944335938,27.78641700744629,True,35.0,20.07757568359375
159.5,False,True,23.410764694213867,27.803646087646484,True,35.0,20.07757568359375
160.0,False,True,23.421892166137695,27.820859909057617,True,35.0,20.07757568359375
160.5,False,True,23.433025360107422,27.838058471679688,True,35.0,20.07757568359375
161.0,False,True,23.444168090820312,27.855241775512695,True,35.0,20.07757568359375
161.5,False,True,23.4553165435791,27.87240982055664,True,35.0,20.07757568359375
162.0,False,True,23.46647071838379,27.889562606811523,True,35.0,20.07757568359375
162.5,False,True,23.477632522583008,27.906700134277344,True,35.0,20.07757568359375
163.0,False,True,23.488801956176758,27.92382049560547,True,35.0,20.07757568359375
163.5,False,True,23.499977111816406,27.940927505493164,True,35.0,20.07757568359375
164.0,False,True,23.511157989501953,27.95802116394043,True,35.0,20.07757568359375
164.5,False,True,23.52234649658203,27.97509765625,True,35.0,20.07757568359375
165.0,False,True,23.533540725708008,27.992158889770508,True,35.0,20.07757568359375
165.5,False,True,23.544740676879883,28.009206771850586,True,35.0,20.07757568359375
166.0,False,True,23.55594825744629,28.0262393951416,True,35.0,20.07757568359375
166.5,False,True,23.567161560058594,28.043256759643555,True,35.0,20.07757568359375
167.0,False,True,23.578380584716797,28.060258865356445,True,35.0,20.07757568359375
167.5,False,True,23.5896053314209,28.077247619628906,True,35.0,20.07757568359375
168.0,False,True,23.6008358001709,28.094221115112305,True,35.0,20.07757568359375
168.5,False,True,23.612071990966797,28.11117935180664,True,35.0,20.07757568359375
169.0,False,True,23.623315811157227,28.128124237060547,True,35.0,20.07757568359375
169.5,False,True,23.634563446044922,28.14505386352539,True,35.0,20.07757568359375
170.0,False,True,23.645816802978516,28.161968231201172,True,35.0,20.07757568359375
170.5,False,True,23.657075881958008,28.178869247436523,True,35.0,20.07757568359375
171.0,False,True,23.6683406829834,28.195756912231445,True,35.0,20.07757568359375
171.5,False,True,23.679611206054688,28.212629318237305,True,35.0,20.07757568359375
172.0,False,True,23.690887451171875,28.2294864654541,True,35.0,20.07757568359375
172.5,False,True,23.702167510986328,28.24633026123047,True,35.0,20.07757568359375
173.0,False,True,23.713455200195312,28.263160705566406,True,35.0,20.07757568359375
173.5,False,True,23.72474479675293,28.27997589111328,True,35.0,20.07757568359375
174.0,False,True,23.736042022705078,28.296777725219727,True,35.0,20.07757568359375
174.5,False,True,23.747343063354492,28.313566207885742,True,35.0,20.07757568359375
175.0,False,True,23.758649826049805,28.330341339111328,True,35.0,20.07757568359375
175.5,False,True,23.769960403442383,28.34710121154785,True,35.0,20.07757568359375
176.0,False,True,23.78127670288086,28.363845825195312,True,35.0,20.07757568359375
176.5,False,True,23.792598724365234,28.380578994750977,True,35.0,20.07757568359375
177.0,False,True,23.803922653198242,28.397296905517578,True,35.0,20.07757568359375
177.5,False,True,23.81525421142578,28.414003372192383,True,35.0,20.07757568359375
178.0,False,True,23.826587677001953,28.430694580078125,True,35.0,20.07757568359375
178.5,False,True,23.837926864624023,28.447372436523438,True,35.0,20.07757568359375
179.0,False,True,23.849271774291992,28.464035034179688,True,35.0,20.07757568359375
179.5,False,True,23.860620498657227,28.48068618774414,True,35.0,20.07757568359375
180.0,False,True,23.871973037719727,28.497323989868164,True,35.0,20.07757568359375
180.5,False,True,23.883329391479492,28.513948440551758,True,35.0,20.07757568359375
181.0,False,True,23.894689559936523,28.53055763244629,True,35.0,20.07757568359375
181.5,False,True,23.906055450439453,28.547155380249023,True,35.0,20.07757568359375
182.0,False,True,23.91742515563965,28.563739776611328,True,35.0,20.07757568359375
182.5,False,True,23.928796768188477,28.58030891418457,True,35.0,20.07757568359375
183.0,False,True,23.940174102783203,28.596866607666016,True,35.0,20.07757568359375
183.5,False,True,23.951555252075195,28.61341094970703,True,35.0,20.07757568359375
184.0,False,True,23.962940216064453,28.629941940307617,True,35.0,20.07757568359375
184.5,False,True,23.974328994750977,28.646459579467773,True,35.0,20.07757568359375
185.0,False,True,23.985721588134766,28.662965774536133,True,35.0,20.07757568359375
185.5,False,True,23.99711799621582,28.67945671081543,True,35.0,20.07757568359375
186.0,False,True,24.00851821899414,28.69593620300293,True,35.0,20.07757568359375
186.5,False,True,24.019922256469727,28.71240234375,True,35.0,20.07757568359375
187.0,False,True,24.031328201293945,28.728857040405273,True,35.0,20.07757568359375
187.5,False,True,24.042739868164062,28.745296478271484,True,35.0,20.07757568359375
188.0,False,True,24.054153442382812,28.7617244720459,True,35.0,20.07757568359375
188.5,False,True,24.065570831298828,28.778139114379883,True,35.0,20.07757568359375
189.0,False,True,24.07699203491211,28.79454231262207,True,35.0,20.07757568359375
189.5,False,True,24.088415145874023,28.810932159423828,True,35.0,20.07757568359375
190.0,False,True,24.099842071533203,28.827308654785156,True,35.0,20.07757568359375
190.5,False,True,24.11127281188965,28.843673706054688,True,35.0,20.07757568359375
191.0,False,True,24.122705459594727,28.86002540588379,True,35.0,20.07757568359375
191.5,False,True,24.13414192199707,28.876365661621094,True,35.0,20.07757568359375
192.0,False,True,24.14558219909668,28.89269256591797,True,35.0,20.07757568359375
192.5,False,True,24.157024383544922,28.909006118774414,True,35.0,20.07757568359375
193.0,False,True,24.168468475341797,28.925308227539062,True,35.0,20.07757568359375
193.5,False,True,24.179916381835938,28.941598892211914,True,35.0,20.07757568359375
194.0,False,True,24.191368103027344,28.957876205444336,True,35.0,20.07757568359375
194.5,False,True,24.202821731567383,28.97414207458496,True,35.0,20.07757568359375
195.0,False,True,24.214277267456055,28.990394592285156,True,35.0,20.07757568359375
195.5,False,True,24.225736618041992,29.006635665893555,True,35.0,20.07757568359375
196.0,False,True,24.237197875976562,29.022865295410156,True,35.0,20.07757568359375
196.5,False,True,24.248661041259766,29.039081573486328,True,35.0,20.07757568359375
197.0,False,True,24.260128021240234,29.055286407470703,True,35.0,20.07757568359375
197.5,False,True,24.271596908569336,29.07147979736328,True,35.0,20.07757568359375
